"categoria","file","riga","testo"
"callout-important","chapters/svolta/05_prior_pred_distr.qmd",361,"::: {.callout-important title=""Valutare le conseguenze, non soltanto il centro del prior""}"
"callout-warning","chapters/svolta/05_prior_pred_distr.qmd",230,"::: {.callout-warning title=""Tre interpretazioni da non confondere""}"
"callout-caution","chapters/svolta/05_prior_pred_distr.qmd",30,"::: {.callout-caution collapse=true title=""Preparazione del notebook""}"
"callout-caution","chapters/svolta/05_prior_pred_distr.qmd",545,"::: {.callout-caution title=""Uso dei dati e trasparenza""}"
"articolo-elidato","chapters/svolta/05_prior_pred_distr.qmd",26,"- L'@sec-apx-sums e l'@sec-apx-calculus richiamano somme e integrali; l'@sec-apx-prior-predictive-check è util"
"sessionInfo","chapters/svolta/05_prior_pred_distr.qmd",717,"sessionInfo()"
"callout-note","chapters/svolta/06_post_pred_distr.qmd",3,"::: {.callout-note appearance=""minimal""}"
"callout-note","chapters/svolta/06_post_pred_distr.qmd",72,"::: {.callout-note collapse=""true"" title=""Verosimiglianza e distribuzione generativa: stessa formula, letture "
"callout-note","chapters/svolta/06_post_pred_distr.qmd",308,"::: {.callout-note collapse=""true"" title=""Approfondimento: la forma Beta-Binomiale e il calcolo esatto""}"
"callout-note","chapters/svolta/06_post_pred_distr.qmd",401,"::: {.callout-note collapse=""true"" title=""Approfondimento: calcolo esatto e simulazione""}"
"callout-note","chapters/svolta/06_post_pred_distr.qmd",463,"::: {.callout-note collapse=""true"" title=""Approfondimento: predittiva completa e previsione plug-in""}"
"callout-note","chapters/svolta/06_post_pred_distr.qmd",636,"::: {.callout-note title=""Che cosa può mostrare un controllo predittivo?""}"
"callout-note","chapters/svolta/06_post_pred_distr.qmd",699,"::: {.callout-note collapse=true title=""Soluzione commentata""}"
"callout-note","chapters/svolta/06_post_pred_distr.qmd",745,"::: {.callout-note collapse=true title=""Soluzione commentata""}"
"callout-note","chapters/svolta/06_post_pred_distr.qmd",783,"::: {.callout-note collapse=true title=""Soluzione commentata""}"
"callout-note","chapters/svolta/06_post_pred_distr.qmd",811,"::: {.callout-note collapse=true title=""Soluzione commentata""}"
"callout-note","chapters/svolta/06_post_pred_distr.qmd",824,"::: {.callout-note collapse=true title=""Informazioni sull'ambiente di sviluppo""}"
"callout-tip","chapters/svolta/06_post_pred_distr.qmd",22,"::: {.callout-tip collapse=""true"" title=""Prerequisiti""}"
"callout-tip","chapters/svolta/06_post_pred_distr.qmd",59,"::: {.callout-tip title=""Come leggere la formula""}"
"callout-tip","chapters/svolta/06_post_pred_distr.qmd",263,"::: {.callout-tip title=""Perché non basta usare la media della posterior?""}"
"callout-tip","chapters/svolta/06_post_pred_distr.qmd",694,"::: {.callout-tip collapse=true title=""Suggerimento""}"
"callout-tip","chapters/svolta/06_post_pred_distr.qmd",740,"::: {.callout-tip collapse=true title=""Suggerimento""}"
"callout-tip","chapters/svolta/06_post_pred_distr.qmd",778,"::: {.callout-tip collapse=true title=""Suggerimento""}"
"callout-tip","chapters/svolta/06_post_pred_distr.qmd",806,"::: {.callout-tip collapse=true title=""Suggerimento""}"
"callout-important","chapters/svolta/06_post_pred_distr.qmd",12,"::: {.callout-important appearance=""minimal"" .chapter-status}"
"callout-important","chapters/svolta/06_post_pred_distr.qmd",182,"::: {.callout-important title=""Il punto essenziale""}"
"callout-important","chapters/svolta/06_post_pred_distr.qmd",592,"::: {.callout-important title=""Interpretazione""}"
"callout-warning","chapters/svolta/06_post_pred_distr.qmd",243,"::: {.callout-warning title=""Quattro interpretazioni da non confondere""}"
"callout-warning","chapters/svolta/06_post_pred_distr.qmd",655,"::: {.callout-warning title=""Limiti dei controlli predittivi a posteriori""}"
"callout-caution","chapters/svolta/06_post_pred_distr.qmd",30,"::: {.callout-caution collapse=true title=""Preparazione del notebook""}"
"articolo-elidato","chapters/svolta/06_post_pred_distr.qmd",26,"- Per l’implementazione si può consultare l'@sec-apx-posterior-predictive; la lettura del codice R e Stan è fa"
"sessionInfo","chapters/svolta/06_post_pred_distr.qmd",827,"sessionInfo()"
"callout-note","chapters/svolta/07_singolo_paziente.qmd",43,"::: {.callout-note title=""La domanda inferenziale"" icon=false}"
"callout-note","chapters/svolta/07_singolo_paziente.qmd",156,"::: {.callout-note collapse=""true"" title=""Le formule del modello Normale-Normale""}"
"callout-note","chapters/svolta/07_singolo_paziente.qmd",301,"::: {.callout-note title=""Perché la likelihood è riscalata nel grafico?"" icon=false}"
"callout-note","chapters/svolta/07_singolo_paziente.qmd",594,"::: {.callout-note title=""Una formulazione prudente"" icon=false}"
"callout-note","chapters/svolta/07_singolo_paziente.qmd",650,"::: {.callout-note collapse=true title=""Soluzione commentata""}"
"callout-note","chapters/svolta/07_singolo_paziente.qmd",674,"::: {.callout-note collapse=true title=""Soluzione commentata""}"
"callout-note","chapters/svolta/07_singolo_paziente.qmd",706,"::: {.callout-note collapse=true title=""Soluzione commentata""}"
"callout-note","chapters/svolta/07_singolo_paziente.qmd",736,"::: {.callout-note collapse=true title=""Elementi per la risposta""}"
"callout-note","chapters/svolta/07_singolo_paziente.qmd",749,"::: {.callout-note collapse=true title=""Informazioni sull'ambiente di sviluppo""}"
"callout-tip","chapters/svolta/07_singolo_paziente.qmd",13,"::: {.callout-tip collapse=""true"" title=""Prerequisiti""}"
"callout-tip","chapters/svolta/07_singolo_paziente.qmd",646,"::: {.callout-tip collapse=true title=""Suggerimento""}"
"callout-tip","chapters/svolta/07_singolo_paziente.qmd",670,"::: {.callout-tip collapse=true title=""Suggerimento""}"
"callout-tip","chapters/svolta/07_singolo_paziente.qmd",702,"::: {.callout-tip collapse=true title=""Suggerimento""}"
"callout-tip","chapters/svolta/07_singolo_paziente.qmd",732,"::: {.callout-tip collapse=true title=""Suggerimento""}"
"callout-important","chapters/svolta/07_singolo_paziente.qmd",3,"::: {.callout-important appearance=""minimal"" .chapter-status}"
"callout-important","chapters/svolta/07_singolo_paziente.qmd",393,"::: {.callout-important title=""Che cosa significa il `r round(prob_sopra_cutoff * 100, 1)`%?"" icon=false}"
"callout-warning","chapters/svolta/07_singolo_paziente.qmd",53,"::: {.callout-warning title=""Cut-off osservato e soglia sul tratto latente"" icon=false}"
"callout-warning","chapters/svolta/07_singolo_paziente.qmd",572,"::: {.callout-warning title=""L'attendibilità non è necessariamente nota con certezza"" icon=false}"
"callout-caution","chapters/svolta/07_singolo_paziente.qmd",21,"::: {.callout-caution collapse=true title=""Preparazione del notebook""}"
"sessionInfo","chapters/svolta/07_singolo_paziente.qmd",751,"sessionInfo()"
"metadato-esercizio","chapters/svolta/07_singolo_paziente.qmd",630,"*Codice: no · 10 minuti*"
"metadato-esercizio","chapters/svolta/07_singolo_paziente.qmd",661,"*Codice: no · 10 minuti*"
"metadato-esercizio","chapters/svolta/07_singolo_paziente.qmd",687,"*Codice: no · 10–15 minuti*"
"metadato-esercizio","chapters/svolta/07_singolo_paziente.qmd",724,"*Codice: no · 10 minuti*"
"callout-note","chapters/valutazione/_intro_sec_entropy.qmd",3,"::: {.callout-note appearance=""minimal""}"
"callout-note","chapters/valutazione/_intro_sec_entropy.qmd",109,"::: {.callout-note appearance=""minimal""}"
"callout-caution","chapters/valutazione/_intro_sec_entropy.qmd",84,"::: {.callout-caution appearance=""simple""}"
"titolo-numerato-a-mano","chapters/valutazione/_intro_sec_entropy.qmd",25,"### 1. Quanto era preparato il modello al dato osservato? {.unnumbered .unlisted}"
"titolo-numerato-a-mano","chapters/valutazione/_intro_sec_entropy.qmd",34,"### 2. Quanto costa usare una distribuzione approssimata? {.unnumbered .unlisted}"
"titolo-numerato-a-mano","chapters/valutazione/_intro_sec_entropy.qmd",40,"### 3. Come stimiamo la qualità predittiva su dati non usati per la stima? {.unnumbered .unlisted}"
"titolo-numerato-a-mano","chapters/valutazione/_intro_sec_entropy.qmd",52,"### 4. A quali dati futuri si riferisce la valutazione? {.unnumbered .unlisted}"
"callout-note","chapters/valutazione/01_entropy.qmd",3,"::: {.callout-note appearance=""minimal""}"
"callout-note","chapters/valutazione/01_entropy.qmd",111,"::: {.callout-note collapse=""true"" title=""Perché il logaritmo?""}"
"callout-note","chapters/valutazione/01_entropy.qmd",282,"::: {.callout-note title=""Il ponte verso i capitoli successivi""}"
"callout-note","chapters/valutazione/01_entropy.qmd",290,"::: {.callout-note collapse=""true"" title=""Stimare l'entropia da frequenze campionarie""}"
"callout-note","chapters/valutazione/01_entropy.qmd",320,"::: {.callout-note collapse=""true"" title=""Variabili continue ed entropia differenziale""}"
"callout-note","chapters/valutazione/01_entropy.qmd",340,"::: {.callout-note collapse=""true"" title=""Codifica efficiente e interpretazione operativa""}"
"callout-note","chapters/valutazione/01_entropy.qmd",346,"::: {.callout-note collapse=""true"" title=""Sorpresa informazionale e sorpresa psicologica""}"
"callout-note","chapters/valutazione/01_entropy.qmd",395,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/valutazione/01_entropy.qmd",434,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/valutazione/01_entropy.qmd",461,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/valutazione/01_entropy.qmd",487,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/valutazione/01_entropy.qmd",495,"::: {.callout-note collapse=""true"" title=""Informazioni sull'ambiente di sviluppo""}"
"callout-tip","chapters/valutazione/01_entropy.qmd",30,"::: {.callout-tip collapse=""true"" title=""Prerequisiti""}"
"callout-tip","chapters/valutazione/01_entropy.qmd",391,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-tip","chapters/valutazione/01_entropy.qmd",430,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-tip","chapters/valutazione/01_entropy.qmd",457,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-tip","chapters/valutazione/01_entropy.qmd",483,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-important","chapters/valutazione/01_entropy.qmd",20,"::: {.callout-important appearance=""minimal"" .chapter-status}"
"callout-important","chapters/valutazione/01_entropy.qmd",237,"::: {.callout-important title=""Distinzione fondamentale""}"
"callout-caution","chapters/valutazione/01_entropy.qmd",34,"::: {.callout-caution collapse=""true"" title=""Preparazione del notebook""}"
"sessionInfo","chapters/valutazione/01_entropy.qmd",497,"sessionInfo()"
"metadato-esercizio","chapters/valutazione/01_entropy.qmd",382,"*Codice: no · 10 minuti*"
"metadato-esercizio","chapters/valutazione/01_entropy.qmd",413,"*Codice: no · 10 minuti*"
"metadato-esercizio","chapters/valutazione/01_entropy.qmd",442,"*Codice: no · 10–15 minuti*"
"metadato-esercizio","chapters/valutazione/01_entropy.qmd",475,"*Codice: no · 15 minuti*"
"callout-note","chapters/valutazione/02_kl.qmd",3,"::: {.callout-note appearance=""minimal""}"
"callout-note","chapters/valutazione/02_kl.qmd",275,"::: {.callout-note collapse=""true"" title=""Perché la KL non è una distanza matematica?""}"
"callout-note","chapters/valutazione/02_kl.qmd",405,"::: {.callout-note collapse=""true"" title=""Perché la KL è non negativa?""}"
"callout-note","chapters/valutazione/02_kl.qmd",423,"::: {.callout-note collapse=""true"" title=""Quando la KL diventa infinita""}"
"callout-note","chapters/valutazione/02_kl.qmd",441,"::: {.callout-note collapse=""true"" title=""Distribuzioni continue""}"
"callout-note","chapters/valutazione/02_kl.qmd",453,"::: {.callout-note collapse=""true"" title=""Bit e nat""}"
"callout-note","chapters/valutazione/02_kl.qmd",520,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/valutazione/02_kl.qmd",557,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/valutazione/02_kl.qmd",592,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/valutazione/02_kl.qmd",610,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/valutazione/02_kl.qmd",618,"::: {.callout-note collapse=""true"" title=""Informazioni sull'ambiente di sviluppo""}"
"callout-tip","chapters/valutazione/02_kl.qmd",32,"::: {.callout-tip collapse=""true"" title=""Prerequisiti""}"
"callout-tip","chapters/valutazione/02_kl.qmd",516,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-tip","chapters/valutazione/02_kl.qmd",553,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-tip","chapters/valutazione/02_kl.qmd",588,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-tip","chapters/valutazione/02_kl.qmd",606,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-important","chapters/valutazione/02_kl.qmd",22,"::: {.callout-important appearance=""minimal"" .chapter-status}"
"callout-important","chapters/valutazione/02_kl.qmd",191,"::: {.callout-important title=""La KL non misura l'incertezza di P""}"
"callout-important","chapters/valutazione/02_kl.qmd",380,"::: {.callout-important title=""Il confine di questo capitolo""}"
"callout-warning","chapters/valutazione/02_kl.qmd",399,"::: {.callout-warning title=""Migliore tra i candidati non significa adeguato""}"
"callout-caution","chapters/valutazione/02_kl.qmd",36,"::: {.callout-caution collapse=""true"" title=""Preparazione del notebook""}"
"sessionInfo","chapters/valutazione/02_kl.qmd",620,"sessionInfo()"
"metadato-esercizio","chapters/valutazione/02_kl.qmd",495,"*Codice: no · 10–15 minuti*"
"metadato-esercizio","chapters/valutazione/02_kl.qmd",529,"*Codice: no · 10–15 minuti*"
"metadato-esercizio","chapters/valutazione/02_kl.qmd",563,"*Codice: no · 10–15 minuti*"
"metadato-esercizio","chapters/valutazione/02_kl.qmd",598,"*Codice: no · 15 minuti*"
"callout-note","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",3,"::: {.callout-note appearance=""minimal""}"
"callout-note","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",73,"::: {.callout-note collapse=""true"" title=""Dall'integrale ai campioni MCMC""}"
"callout-note","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",241,"::: {.callout-note collapse=""true"" title=""Stima dei tre modelli con brms""}"
"callout-note","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",304,"::: {.callout-note collapse=""true"" title=""Diagnostiche e controlli predittivi""}"
"callout-note","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",331,"::: {.callout-note collapse=""true"" title=""Correggere contributi problematici""}"
"callout-note","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",403,"::: {.callout-note collapse=""true"" title=""Approfondimento: stacking""}"
"callout-note","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",468,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",487,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",512,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",530,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",538,"::: {.callout-note collapse=""true"" title=""Informazioni sull'ambiente di sviluppo""}"
"callout-tip","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",19,"::: {.callout-tip collapse=""true"" title=""Prerequisiti""}"
"callout-tip","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",464,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-tip","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",483,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-tip","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",508,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-tip","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",526,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-important","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",9,"::: {.callout-important appearance=""minimal"" .chapter-status}"
"callout-important","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",47,"::: {.callout-important title=""Ordine logico della valutazione""}"
"callout-important","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",142,"::: {.callout-important title=""Nuovi dati rispetto a che cosa?""}"
"callout-important","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",386,"::: {.callout-important title=""Migliore tra i candidati non significa adeguato""}"
"callout-warning","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",121,"::: {.callout-warning title=""Bayes non elimina automaticamente l'overfitting""}"
"callout-warning","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",197,"::: {.callout-warning title=""Un valore elevato di $\hat{k}$ è anche informazione sul modello""}"
"callout-caution","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",23,"::: {.callout-caution collapse=""true"" title=""Preparazione del notebook""}"
"sessionInfo","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",540,"sessionInfo()"
"metadato-esercizio","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",453,"*Codice: no · 10–15 minuti*"
"metadato-esercizio","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",474,"*Codice: no · 10–15 minuti*"
"metadato-esercizio","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",493,"*Codice: no · 15 minuti*"
"metadato-esercizio","chapters/valutazione/03_valutare_modelli_bayesiani.qmd",518,"*Codice: no · 15 minuti*"
"callout-note","chapters/valutazione/04_generalizzazione.qmd",3,"::: {.callout-note appearance=""minimal""}"
"callout-note","chapters/valutazione/04_generalizzazione.qmd",143,"::: {.callout-note title=""Il risultato non è predeterminato""}"
"callout-note","chapters/valutazione/04_generalizzazione.qmd",147,"::: {.callout-note collapse=""true"" title=""Approfondimento computazionale: LOO e K-fold raggruppata""}"
"callout-note","chapters/valutazione/04_generalizzazione.qmd",318,"::: {.callout-note collapse=""true"" title=""Approfondimento computazionale: una simulazione cross-task""}"
"callout-note","chapters/valutazione/04_generalizzazione.qmd",586,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/valutazione/04_generalizzazione.qmd",605,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/valutazione/04_generalizzazione.qmd",629,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/valutazione/04_generalizzazione.qmd",647,"::: {.callout-note collapse=""true"" title=""Soluzione commentata""}"
"callout-note","chapters/valutazione/04_generalizzazione.qmd",655,"::: {.callout-note collapse=""true"" title=""Informazioni sull'ambiente di sviluppo""}"
"callout-tip","chapters/valutazione/04_generalizzazione.qmd",19,"::: {.callout-tip collapse=""true"" title=""Prerequisiti""}"
"callout-tip","chapters/valutazione/04_generalizzazione.qmd",582,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-tip","chapters/valutazione/04_generalizzazione.qmd",601,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-tip","chapters/valutazione/04_generalizzazione.qmd",625,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-tip","chapters/valutazione/04_generalizzazione.qmd",643,"::: {.callout-tip collapse=""true"" title=""Suggerimento""}"
"callout-important","chapters/valutazione/04_generalizzazione.qmd",9,"::: {.callout-important appearance=""minimal"" .chapter-status}"
"callout-important","chapters/valutazione/04_generalizzazione.qmd",89,"::: {.callout-important title=""Principio di corrispondenza""}"
"callout-important","chapters/valutazione/04_generalizzazione.qmd",534,"::: {.callout-important title=""Generalizzare senza universalizzare""}"
"callout-warning","chapters/valutazione/04_generalizzazione.qmd",112,"::: {.callout-warning title=""Perdita di informazione""}"
"callout-caution","chapters/valutazione/04_generalizzazione.qmd",23,"::: {.callout-caution collapse=""true"" title=""Preparazione del notebook""}"
"sessionInfo","chapters/valutazione/04_generalizzazione.qmd",657,"sessionInfo()"
"metadato-esercizio","chapters/valutazione/04_generalizzazione.qmd",572,"*Codice: no · 10–15 minuti*"
"metadato-esercizio","chapters/valutazione/04_generalizzazione.qmd",592,"*Codice: no · 10–15 minuti*"
"metadato-esercizio","chapters/valutazione/04_generalizzazione.qmd",611,"*Codice: no · 15–20 minuti*"
"metadato-esercizio","chapters/valutazione/04_generalizzazione.qmd",635,"*Codice: no · 15 minuti*"
"callout-note","chapters/valutazione/conclusions_sec_entropy.qmd",110,"::: {.callout-note appearance=""minimal""}"
"callout-note","chapters/visione/_intro_sec_epilogue.qmd",1,"::: {.callout-note appearance=""minimal""}"
"callout-tip","chapters/visione/_intro_sec_epilogue.qmd",11,"::: {.callout-tip}"
"callout-important","chapters/visione/_intro_sec_epilogue.qmd",34,"::: {.callout-important}"
"callout-note","chapters/visione/01_changes.qmd",3,"::: {.callout-note appearance=""minimal""}"
"callout-tip","chapters/visione/01_changes.qmd",20,"::: {.callout-tip collapse=""true"" title=""Prerequisiti""}"
"callout-important","chapters/visione/01_changes.qmd",10,"::: {.callout-important appearance=""minimal"" .chapter-status}"
"callout-note","chapters/visione/02_integrity.qmd",3,"::: {.callout-note appearance=""minimal""}"
"callout-tip","chapters/visione/02_integrity.qmd",20,"::: {.callout-tip collapse=""true"" title=""Prerequisiti""}"
"callout-important","chapters/visione/02_integrity.qmd",10,"::: {.callout-important appearance=""minimal"" .chapter-status}"
"callout-note","chapters/visione/03_epilogue.qmd",3,"::: {.callout-note appearance=""minimal""}"
"callout-important","chapters/visione/03_epilogue.qmd",10,"::: {.callout-important appearance=""minimal"" .chapter-status}"
"callout-note","guida-al-manuale.qmd",47,"::: {.callout-note title=""Due rimandi fuori sequenza""}"
"callout-note","guida-al-manuale.qmd",79,"::: {.callout-note collapse=""true"" title=""Rimandi citati per nome nel manuale""}"
"callout-tip","guida-al-manuale.qmd",73,"::: {.callout-tip title=""Un percorso sostenibile""}"
"callout-important","guida-al-manuale.qmd",13,"::: {.callout-important title=""Che cos'è questa pagina""}"
"callout-note","index.qmd",163,"::: {.callout-note icon=false collapse=true title=""Domande frequenti""}"
"callout-note","index.qmd",197,"::: {.callout-note icon=false appearance=""minimal""}"
"callout-tip","index.qmd",178,"::: {.callout-tip icon=false collapse=true title=""Configurazione dell'ambiente di lavoro""}"
"callout-tip","index.qmd",189,"::: {.callout-tip icon=false collapse=true title=""Codice, dati e progetto riproducibile""}"
